iter,time,train_loss,train_acc,train_acc_full,valid_loss,valid_acc,valid_acc_full
45500,1763853288.7571442,0.002045605963804206,0.9993369469210273,0.9830135149262168,0.002238253336690832,0.9992406517267227,0.98056640625
46000,1763853506.3901284,0.0022448521559199314,0.9992246543515714,0.9809589296814171,0.0027734230883652345,0.9990278333425522,0.97646484375
46500,1763853723.9599457,0.0021654119953073685,0.999278098941727,0.9822265243723324,0.002559619187377393,0.9990980044007302,0.97978515625
47000,1763853941.5890067,0.001966440058915945,0.9993399062356465,0.9833935047391568,0.002251541723671835,0.999230346083641,0.98134765625
47500,1763854159.0909462,0.0022284803545228275,0.9992595284463496,0.9820385451251599,0.002386297426710371,0.9992528155446052,0.982421875
48000,1763854376.711739,0.0021872863863197367,0.999237818999539,0.9819719404075771,0.002582455020456109,0.9991412714123726,0.9794921875
48500,1763854594.2247093,0.0020415033831928317,0.9992989369714614,0.9827287853160034,0.002651272996445186,0.9991038605570793,0.97861328125
49000,1763854811.753483,0.002137202547482556,0.999296418442464,0.9825312856026254,0.0024278457523905675,0.999201500415802,0.98095703125
49500,1763855029.2227871,0.0020640265324563495,0.999290412980831,0.9825602042895761,0.002248174512351398,0.9992157310247421,0.98076171875
50000,1763855247.7994468,0.0021168836660862035,0.9993059592597514,0.9830359737779808,0.002158617139502894,0.9993169888854027,0.98369140625
50500,1763855466.550546,0.001952251560415861,0.9993451614349578,0.9834995113562968,0.0020918417052598662,0.999310839176178,0.98330078125
51000,1763855684.1900697,0.0019578595534074763,0.9993371136081963,0.9840341884047801,0.0023852602804254274,0.9992590591311454,0.9830078125
51500,1763855901.7436416,0.0022606589041723243,0.9992549607007324,0.981513390232711,0.002287451941811014,0.9991640403866768,0.9802734375
52000,1763856120.519603,0.0018879786330853142,0.9993550855999578,0.9840031744582022,0.002014693527598865,0.99932941198349,0.98408203125
52500,1763856338.1993113,0.0017820891893683662,0.9993950588865015,0.9848629940510348,0.0020990482094930484,0.9992798060178757,0.98349609375
53000,1763856555.652756,0.00220933341584746,0.9992688930721418,0.9824081412451039,0.0024089537851978097,0.999213482439518,0.98203125
53500,1763856773.1302536,0.0017656934989634038,0.9994198722359946,0.9848886431876962,0.002172332811460365,0.9993292421102524,0.9841796875
54000,1763856990.717795,0.0017360259398940137,0.999413441387588,0.9853743521619053,0.0021664618310751394,0.9993189558386802,0.9841796875
54500,1763857208.232725,0.0020041067800090698,0.9993276085949058,0.9834772723893255,0.0022844161227112635,0.9992011830210685,0.981640625
55000,1763857425.7498822,0.0017389672673049385,0.9994361791608561,0.9854449019213014,0.0023066884648869747,0.9992569327354431,0.98330078125
55500,1763857643.2967074,0.00198834704633614,0.9993531233367621,0.98450650139625,0.0023172012515715328,0.9992280706763268,0.9818359375
56000,1763857860.8418784,0.001882075479124253,0.9993692759421039,0.9848066859817965,0.0020952861770638263,0.9992982476949692,0.98369140625
56500,1763858078.3719804,0.001831071819441713,0.9993884932789617,0.984620222598797,0.0023329336530878214,0.9992428079247475,0.98330078125
57000,1763858295.8430512,0.0017199321947900666,0.9994131637164849,0.9849074801173436,0.0022414085615309887,0.9991727188229561,0.98056640625
57500,1763858513.442469,0.001799612994677437,0.9994059966337899,0.9851949394405582,0.002304665179690346,0.9992713570594788,0.98330078125
58000,1763858731.0862825,0.0017599861787061814,0.9994216453394761,0.9861033963420697,0.0022225377128052065,0.9992775931954384,0.98388671875
58500,1763858948.5255427,0.0017909905803151797,0.999402841416802,0.9852640494608824,0.002320211032929364,0.9992610827088356,0.98349609375
59000,1763859166.0906875,0.0018621537732934996,0.9993683513691513,0.9842088521954337,0.0025427599131944588,0.9991682916879654,0.98115234375
59500,1763859383.6201048,0.001948254960011871,0.999375471813264,0.9852408247406561,0.0023423056089086464,0.9992160350084305,0.980078125
60000,1763859601.2382474,0.0018112824920449456,0.9994045044742522,0.9854837220784537,0.0024293194503115954,0.999224154651165,0.9828125
60500,1763859818.7728617,0.0016994732827527235,0.9994373633537663,0.9855614234253999,0.002324988704640418,0.9992118701338768,0.981640625
61000,1763860036.3166986,0.0016358219278321843,0.999458175806355,0.9865525168988852,0.002202538453275338,0.9993045493960381,0.9837890625
61500,1763860253.8876004,0.001848348341147385,0.9993794589874354,0.9847898116923082,0.0020472756121307618,0.9993128061294556,0.9833984375
62000,1763860471.6114938,0.0018466807251717502,0.9993688406738709,0.984512685660662,0.0024244917003670707,0.9991392582654953,0.98046875
62500,1763860689.1861608,0.0018158981713292117,0.9993838123837364,0.9847309410452445,0.002167923052184051,0.9992777034640312,0.9822265625
63000,1763860906.758328,0.0015827523120118523,0.9994777974557826,0.9869388431954764,0.0022790996023104525,0.9992777243256569,0.9849609375
63500,1763861125.4102585,0.0016210159028376503,0.9994502246883822,0.9863148914715149,0.0020125181414186954,0.9993460074067115,0.98515625
64000,1763861342.8902988,0.0015923109747834716,0.9994664965109725,0.9864758323802378,0.00209345229959581,0.9993293568491936,0.98408203125
64500,1763861560.381037,0.001745448462316738,0.9994137563635532,0.9853231742216378,0.002013299334794283,0.9993975833058357,0.985546875
65000,1763861777.8058708,0.001699596788501052,0.9994293561969864,0.9859486795398874,0.002102655600174331,0.999292054772377,0.98466796875
65500,1763861996.273348,0.0017609453075138378,0.9994098505558504,0.9853251844124996,0.0018803608378220814,0.9993956297636032,0.98642578125
66000,1763862213.6578898,0.0017756527989231984,0.999402680629462,0.9851742733627834,0.0021393101327703327,0.999335540831089,0.98564453125
66500,1763862431.1546555,0.00168972602621294,0.9994602551870696,0.9866569406597823,0.0020015359652461482,0.9993340164422989,0.98330078125
67000,1763862648.6680677,0.0017746660609593487,0.9994131737939869,0.9858069250751337,0.0022995669802185156,0.9992245256900787,0.9830078125
67500,1763862867.2890294,0.0015491828963288114,0.9994788360106199,0.9867608983763815,0.0018434127647196873,0.9993649587035179,0.98466796875
68000,1763863084.7468522,0.0016830027271711441,0.9994279818844007,0.9856733292244695,0.0019089057546807452,0.999290618300438,0.98203125
68500,1763863302.335333,0.001623379491829443,0.9994532375503301,0.9859441577281215,0.0022671703256492036,0.9992200896143913,0.981640625
69000,1763863519.8173752,0.0016106871664887056,0.9994597829058879,0.9866139462165506,0.0020224402760504745,0.9992780372500419,0.9828125
69500,1763863737.2863467,0.001621882863411306,0.9994524892689205,0.9864259498776902,0.002191040518664522,0.9992760360240937,0.98349609375
70000,1763863955.854649,0.0015574479338048952,0.9994633958334649,0.986217066730285,0.0018043185515125514,0.999420540034771,0.9861328125
70500,1763864173.2959523,0.0016278806774134077,0.999459172023126,0.9865230546470987,0.0019437081267824389,0.9993604645133018,0.98564453125
71000,1763864390.7067106,0.001715249868540087,0.9994358345890864,0.9857388467490892,0.001996658854477573,0.9992986068129539,0.983984375
71500,1763864608.1936576,0.0014400750454356462,0.9995248937931298,0.9881559366054037,0.0019032603930099867,0.999414399266243,0.9869140625
72000,1763864825.6079137,0.0015413664031961114,0.9994776163466358,0.9872468619937003,0.0020139578191447067,0.9993544161319733,0.98427734375
72500,1763865043.039887,0.0016450523199757045,0.9994517481338563,0.9867046073041714,0.0019449228544544891,0.9993255123496055,0.98359375
73000,1763865260.462417,0.0015423070479921193,0.9994990618316882,0.9873713505791566,0.0018087340351485182,0.9994101658463478,0.98681640625
73500,1763865477.8823276,0.0015165375120020066,0.9995216331493458,0.9879961501715172,0.001880590068321908,0.9993897646665573,0.9853515625
74000,1763865696.3797367,0.0014517011779369862,0.9995254814703338,0.9878636744239363,0.0017928733199369163,0.999408233165741,0.985546875
74500,1763865914.8868997,0.001616441645939851,0.9994527101486959,0.9861710535916467,0.0016635934487567283,0.9994638472795486,0.98798828125
75000,1763866132.2467356,0.0014596878059374345,0.999541776045571,0.9886005754098673,0.0017063535076886182,0.9993817016482354,0.98408203125
75500,1763866349.6174517,0.0014916018355728186,0.9994975336137567,0.9870953721809534,0.0018928446734207682,0.9993135422468186,0.9833984375
76000,1763866566.8944635,0.0014091571356487918,0.9995233766627584,0.9880837097445704,0.0019025755369511898,0.9993775159120559,0.98515625
76500,1763866784.1944072,0.0015705676633249897,0.9994716801548379,0.9868254922913923,0.0018677261032280512,0.9993591457605362,0.98544921875
77000,1763867001.5514271,0.0015089309205887163,0.9995033838312625,0.9878445920521094,0.001968936117918929,0.9993320584297181,0.9833984375
77500,1763867218.8206358,0.0015660230799225958,0.9994626215536868,0.9869869687586205,0.002143595903908135,0.9992886736989022,0.9841796875
78000,1763867436.09034,0.0015515844958216409,0.9994888849928472,0.9871614312975906,0.0018845238148060162,0.9993750885128975,0.98583984375
78500,1763867653.3204572,0.0015293608895309062,0.9994974650785693,0.9874619733007612,0.0017813677099184134,0.9993897959589958,0.98623046875
79000,1763867870.6373959,0.0014453506177740068,0.9995142362231102,0.9878168854543778,0.0018656470587302466,0.9993546023964882,0.98564453125
79500,1763868087.9643302,0.0014856163403319396,0.999514646841894,0.9878682653844133,0.0021203324606176464,0.9992864951491356,0.98291015625
80000,1763868305.3275871,0.0016274745323532752,0.9994363674676021,0.9859401802679232,0.0019907420690287838,0.9993442818522453,0.98251953125
80500,1763868522.4721012,0.0016907081795857547,0.9994378291129618,0.986019055781813,0.0021841919668077027,0.9992367535829544,0.98251953125
81000,1763868739.7200887,0.0015795605690365384,0.9994800741044775,0.9871201422823316,0.0017748259750078432,0.9994206190109253,0.9859375
81500,1763868957.0865798,0.0018370880797898995,0.9993870470555596,0.9847148399003056,0.002406486248219153,0.9991541504859924,0.98115234375
82000,1763869174.387989,0.001586758965477045,0.9994847208359933,0.9871195461418244,0.00174102203163784,0.999371100962162,0.98466796875
82500,1763869391.6934102,0.001551222908422401,0.9994902465759201,0.9874425207677595,0.001983250046032481,0.9992883637547493,0.98388671875
83000,1763869609.0314023,0.001515268088299642,0.9994809330680159,0.9875971942860442,0.0020322375145042314,0.999329899251461,0.98349609375
83500,1763869826.3533099,0.0014372224032672127,0.9995220686210231,0.9873300805044295,0.0019775706139625983,0.9994453102350235,0.987890625
84000,1763870043.6598837,0.001483227254398382,0.9995236213875216,0.9883481943247117,0.0018537957854277928,0.999418406188488,0.98623046875
84500,1763870260.934694,0.0013636484125968678,0.9995347012509496,0.9880093571514771,0.0016927511311223497,0.9994411751627922,0.98818359375
85000,1763870478.1879961,0.0012935739984452415,0.9995700675229957,0.988667518754901,0.001719317876995774,0.999503244459629,0.9892578125
85500,1763870696.6334913,0.0013555766010463377,0.9995527600894636,0.9883913158985747,0.0016255641490715788,0.9994431972503662,0.98720703125
86000,1763870914.061736,0.001279113737260806,0.9995679761929106,0.988659532506841,0.0016869918235897785,0.9994556844234467,0.987890625
86500,1763871131.5057898,0.0014689386848441143,0.9995064160337553,0.987408977895665,0.0018004539284447673,0.9993855118751526,0.9859375
87000,1763871348.8630288,0.001507235597952739,0.9994845776209658,0.9875651317379625,0.001962835725134937,0.9993604212999344,0.986328125
87500,1763871566.1723719,0.001489989218931131,0.9995068193281943,0.9880557699861335,0.0016866915495484136,0.9994763940572738,0.987890625
88000,1763871783.5201094,0.001323655863378579,0.999559215747083,0.9885563551031429,0.001651609047257807,0.9994494885206222,0.9876953125
88500,1763872000.8556678,0.0014432167143079875,0.99950666047264,0.9881116365173352,0.0016901895425689873,0.9994743630290032,0.9873046875
89000,1763872218.2624133,0.0014044060331491377,0.9995387967196343,0.9881057495986776,0.0017678382791928016,0.9994227349758148,0.98583984375
89500,1763872435.6367867,0.0012868155192538022,0.9995832997765358,0.9895328408203476,0.001760067296709167,0.9994640409946441,0.98671875
90000,1763872653.092872,0.0013552651854672822,0.9995553984716139,0.988429385347331,0.0017867734601168194,0.9994473174214363,0.98779296875
90500,1763872870.5440161,0.0015323979577212949,0.999527331770901,0.9885020674192497,0.0017817156491219065,0.9994184002280235,0.98564453125
91000,1763873087.9370363,0.00142318955013853,0.9995300870382141,0.9881853427495776,0.001755847684398759,0.9994703084230423,0.987109375
91500,1763873305.4090126,0.0014776482558496722,0.9995025362137416,0.9874407212309075,0.0018215038522612303,0.9993794202804566,0.9861328125
92000,1763873523.9142056,0.0013202335895202324,0.9995653297141843,0.9887719099135113,0.001607325336226495,0.9994662314653396,0.98720703125
92500,1763873741.296596,0.0014932366912202824,0.9995048644586556,0.9877240393454854,0.001888735411921516,0.9993773713707924,0.9859375
93000,1763873958.6913855,0.0013163255070608166,0.9995659803019733,0.9888464679974114,0.001752341227256693,0.9994146749377251,0.98642578125
93500,1763874176.0860152,0.001351637616006053,0.9995537764748227,0.9886684592167783,0.0016272331427899188,0.9994745001196861,0.986328125
94000,1763874393.5485325,0.0013929977130893287,0.9995494186957385,0.9886556147491188,0.0016086298688605893,0.9994434401392936,0.98671875
94500,1763874612.2027066,0.0012711711104130073,0.9995633415716612,0.9889828487776302,0.0015947638908983207,0.9994618624448777,0.9876953125
95000,1763874829.6035993,0.0013239282330897017,0.9995624028932449,0.9891537759350213,0.0016894270829652669,0.9994042709469795,0.985546875
95500,1763875046.9597404,0.0012313402333290727,0.9995789520267163,0.9891837687726512,0.0017616421944694593,0.9994084253907204,0.98671875
96000,1763875264.317052,0.0013507018560287778,0.9995590616182636,0.9883750422748816,0.001767334390024189,0.9994701161980629,0.9884765625
96500,1763875481.6668124,0.0011245928552998004,0.9996412357620079,0.9905007126246472,0.0016987138067634077,0.9994949519634246,0.988671875
97000,1763875698.9465091,0.0013091867175216599,0.9995626397593815,0.9888477730877965,0.0017597763151570688,0.9993917733430863,0.9861328125
97500,1763875916.3388798,0.0012148845086056882,0.9995961612191824,0.9898342222278962,0.0018213655395811657,0.9993527337908745,0.98486328125
98000,1763876133.7313013,0.0013194030696592719,0.9995618196793943,0.9888806354611055,0.0016284560755593703,0.9994539394974709,0.9876953125
98500,1763876351.09255,0.0013363023791065425,0.9995739602062426,0.9890743061554079,0.0017000258689222393,0.9994184508919716,0.98701171875
99000,1763876568.4661648,0.0013918922447029298,0.9995595321859131,0.9888447415487683,0.0016623793468170333,0.9994330748915672,0.98671875
99500,1763876785.8128788,0.0012265043803624178,0.9995995534887125,0.9892987937375299,0.0016259514421108178,0.9994394347071648,0.98798828125
