2026/09/20 13:52:15.159, NVIDIA GeForce RTX 5090, 7, 866, 59.52, 29
2026/09/20 13:52:16.160, NVIDIA GeForce RTX 5090, 1, 866, 61.06, 29
2026/09/20 13:52:17.160, NVIDIA GeForce RTX 5090, 8, 866, 60.02, 29
2026/09/20 13:52:18.160, NVIDIA GeForce RTX 5090, 1, 866, 61.04, 29
2026/09/20 13:52:19.160, NVIDIA GeForce RTX 5090, 1, 866, 59.81, 29
2026/09/20 13:52:20.161, NVIDIA GeForce RTX 5090, 1, 866, 61.33, 29
2026/09/20 13:52:21.161, NVIDIA GeForce RTX 5090, 0, 866, 61.35, 29
2026/09/20 13:52:22.161, NVIDIA GeForce RTX 5090, 0, 866, 61.27, 29
2026/09/20 13:52:23.161, NVIDIA GeForce RTX 5090, 1, 866, 61.06, 29
2026/09/20 13:52:24.162, NVIDIA GeForce RTX 5090, 8, 866, 59.87, 29
2026/09/20 13:52:25.162, NVIDIA GeForce RTX 5090, 1, 866, 61.30, 29
2026/09/20 13:52:26.162, NVIDIA GeForce RTX 5090, 1, 866, 59.11, 29
2026/09/20 13:52:27.162, NVIDIA GeForce RTX 5090, 1, 866, 61.19, 29
2026/09/20 13:52:28.163, NVIDIA GeForce RTX 5090, 1, 866, 61.60, 29
