iter,time,train_loss,train_acc,train_acc_full,valid_loss,valid_acc,valid_acc_full
0,1763826292.2467444,2.3909177780151367,0.11195950210094452,0.0,2.8734533488750453,0.11107516959309578,0.0
500,1763826367.9825795,2.173907900429174,0.14367365766277787,0.0,1.9067866533994675,0.2843065015971661,0.0
1000,1763826443.751543,0.523397292994089,0.7763058479641839,0.0,0.46801803186535834,0.8036176711320877,0.0
1500,1763826489.7724335,0.35369454194835304,0.8560561528744758,0.0027875752973450844,0.3344542421400547,0.8646840915083885,0.004296875
2000,1763826524.5399394,0.2791445900777061,0.889303963163349,0.017211492440237047,0.2646270185709,0.8957127824425697,0.02548828125
2500,1763826559.4210472,0.21044412050984454,0.9192346945709327,0.06871668714394352,0.19754272885620594,0.9249499633908271,0.08134765625000001
3000,1763826594.2560594,0.16338175373484073,0.9391235868450827,0.1445404689875246,0.15510478764772412,0.9430554181337356,0.165234375
3500,1763826629.1023273,0.12941022034280972,0.9528315880515031,0.23434852043269466,0.12401097808033228,0.954886119067669,0.2595703125
4000,1763826665.2820868,0.10833796154130247,0.961074739757018,0.30946188240293965,0.10429360028356313,0.9626201182603836,0.32666015625
4500,1763826700.3904028,0.09300806473902373,0.9669095507281862,0.3735237191141003,0.09222199525684116,0.9672269031405449,0.3833984375
5000,1763826735.5093822,0.08251653182147099,0.9709819315548889,0.42910283766319157,0.0796295702457428,0.9722383141517639,0.45009765625
5500,1763826770.6000443,0.0728450617113543,0.9745022325336983,0.47742267956493,0.07244051024317741,0.9747634410858155,0.48251953125
6000,1763826805.693972,0.0656565429392067,0.9771762500176822,0.5174344277000114,0.06267953738570213,0.9783332020044326,0.5408203125
6500,1763826840.823281,0.0592054062303975,0.9794339521119257,0.5548799455535222,0.057517781481146814,0.9801582247018814,0.56689453125
7000,1763826875.8786712,0.051819023665606936,0.9822023535815172,0.5995151971273502,0.05232336288318038,0.9820232301950454,0.60517578125
7500,1763826910.9581532,0.04722386711365543,0.9838019316491836,0.6317953849275454,0.047404281608760354,0.9839042738080025,0.6394531250000001
8000,1763826946.308535,0.04229024097409036,0.9855906067365998,0.6668538941047448,0.04201010791584849,0.9859045267105102,0.6736328125
8500,1763826981.457196,0.03832940221974344,0.9870182947948519,0.6989495889351864,0.03799935295246541,0.9873985648155212,0.704296875
9000,1763827016.5807917,0.03496042697430949,0.988264307884531,0.7218697766433311,0.03574576475657522,0.9879933714866638,0.71767578125
9500,1763827051.7561765,0.03288949292744511,0.9889584522705755,0.7383936704249973,0.03350211419165135,0.9889736592769622,0.7453125
10000,1763827086.8901684,0.030574046672783066,0.9897497047513836,0.7556347550477158,0.0314261170104146,0.9896628350019455,0.7541992187500001
10500,1763827122.0305417,0.02872387619513675,0.9904223522084731,0.7716708314121121,0.03024172349832952,0.9899379655718803,0.76572265625
11000,1763827157.1332903,0.027817429722264413,0.9906622180544342,0.7747329086606769,0.02837102939374745,0.9907389760017395,0.783203125
11500,1763827192.3001652,0.02584369442329374,0.991408232482553,0.7921618470004004,0.027167933993041515,0.9911152586340904,0.7890625000000001
12000,1763827227.6737826,0.024683552527074794,0.9917858947406556,0.7997854002744247,0.026297284895554184,0.9910741716623306,0.78857421875
12500,1763827262.817405,0.024794498906034437,0.991670333882888,0.7997027996785699,0.025183724286034704,0.9918019190430641,0.798828125
13000,1763827297.9051387,0.023871188234157494,0.9921350185752996,0.8081740470178321,0.024506876384839414,0.9918685406446457,0.80517578125
13500,1763827333.0647478,0.022846218357347757,0.992438882729926,0.815530741325521,0.02337796092033386,0.9924105793237686,0.8203125
14000,1763827368.1534212,0.021936246545801195,0.9926882276773695,0.8202752536525802,0.023204342531971633,0.992287328839302,0.81630859375
14500,1763827403.2369428,0.021545302511737415,0.9928256958769106,0.8244572789612745,0.022273807250894607,0.9927105739712715,0.82822265625
15000,1763827438.3233726,0.02107050895394554,0.9930055941113607,0.8291497429460906,0.022002923395484687,0.9927147924900055,0.82568359375
15500,1763827473.622058,0.02002131482218435,0.9934612620010518,0.8388237149921729,0.02113095344975591,0.9929733738303185,0.83251953125
16000,1763827508.561181,0.01964267569342498,0.9935669642623882,0.8418166626998703,0.02143766456283629,0.9930875599384308,0.831640625
16500,1763827543.6908863,0.019776847849734977,0.9934695810855232,0.8393408781875442,0.020766678918153047,0.9932714015245437,0.839453125
17000,1763827578.7971141,0.01869532653732002,0.9938341106981056,0.8475698204097719,0.020423774514347313,0.9934480339288712,0.8396484375
17500,1763827613.8923705,0.018332277270188987,0.9940101414377288,0.8505900551745657,0.019430891773663462,0.9937494412064553,0.84521484375
18000,1763827648.970855,0.018598196642516652,0.9938502134627359,0.8486405188045147,0.019236152432858943,0.9937683075666428,0.8474609375
18500,1763827684.1014879,0.017638503041555554,0.9942182475613067,0.8560181265800108,0.019013348640874027,0.9937436997890472,0.84755859375
19000,1763827719.186339,0.017470331303597465,0.9942708624652795,0.8571743553646646,0.018153756158426404,0.994094854593277,0.85439453125
19500,1763827754.5353599,0.016936380591454043,0.9944842618233932,0.8620803385051953,0.017636124766431747,0.9942689701914788,0.86025390625
20000,1763827789.688078,0.016689546500845597,0.994537838659714,0.863153130805281,0.017083361465483903,0.9944282829761505,0.86357421875
20500,1763827824.6669939,0.016762923801021526,0.9945178049308266,0.8627893447509698,0.01761406983714551,0.9942913815379143,0.8578125
21000,1763827859.6328099,0.015985060366378933,0.9948170209086752,0.8712508453918599,0.01725674027111381,0.9944922313094139,0.86640625
21500,1763827894.5929916,0.016044713515334447,0.9947777899525031,0.8698057025938349,0.01712224327493459,0.9945152461528778,0.86455078125
22000,1763827929.6780784,0.015435385212642939,0.9949725744489292,0.8730864628739529,0.016058339620940387,0.994740717113018,0.8701171875
22500,1763827964.5891593,0.015176171673445779,0.9950410072493262,0.8744891779657521,0.01642122366465628,0.9946502432227134,0.8666015625
23000,1763827999.668954,0.015609967103056488,0.9949072274338105,0.8723895786912067,0.015858726645819842,0.9949308171868324,0.87099609375
23500,1763828034.8312826,0.014706789439279166,0.9952716672637364,0.8806448313505049,0.016200307058170438,0.9948068723082543,0.87021484375
24000,1763828069.9609373,0.014722026468423825,0.9951687286735663,0.8773442814521728,0.015567683521658182,0.9948981612920761,0.87060546875
24500,1763828104.925265,0.014145731688876388,0.9953996589460259,0.8838602545033369,0.015925058047287166,0.9947863847017289,0.87265625
25000,1763828140.05726,0.01433540828262393,0.9953530780352318,0.883660712293943,0.015503127197735011,0.9950676620006561,0.87744140625
25500,1763828175.1974568,0.014098081128651806,0.9954173645459358,0.8834711273463067,0.015254819975234568,0.9951173648238182,0.87998046875
26000,1763828210.3429747,0.014056830174085327,0.9954698833152992,0.8858246348164875,0.014873502647969872,0.9951834246516228,0.8830078125
26500,1763828245.4976146,0.013742629432291988,0.9955584517017947,0.8880347772235495,0.014268231601454318,0.9954295933246613,0.8859375
27000,1763828280.6169264,0.013528917492867627,0.9955956294098377,0.8875333279924825,0.014141245000064372,0.9954113036394119,0.886328125
27500,1763828316.0119104,0.013367846121288557,0.9956780119838106,0.8897583926639876,0.014083322137594223,0.9954604253172874,0.88837890625
28000,1763828350.9388337,0.012938983924898985,0.9958190308862283,0.8940453308600593,0.014212771481834353,0.9953801557421684,0.8904296875
28500,1763828386.1371593,0.013191437922941267,0.9957603248843874,0.8925152020884534,0.013843334512785077,0.9955624982714653,0.89091796875
29000,1763828421.1118095,0.01345558696046843,0.9956285180299513,0.8904700223540835,0.014012158825062215,0.9954546526074409,0.88798828125
29500,1763828456.0834076,0.012756910923980748,0.9958983186337592,0.8938462372598501,0.013942183344624937,0.9955432444810868,0.88876953125
30000,1763828491.2035568,0.012979443499616584,0.9958780913740507,0.8951645026139871,0.013660451141186058,0.9956198915839195,0.8900390625
30500,1763828526.455213,0.012780346457446535,0.9959133270730036,0.8965729309953817,0.013333398872055114,0.9957875028252602,0.89443359375
31000,1763828561.6399941,0.012405216399786053,0.9960456565311098,0.8977855234782139,0.013487210660241545,0.995655320584774,0.89375
31500,1763828596.7852564,0.012222644752311607,0.9960628611039656,0.8994155631724509,0.013293945253826678,0.9958311364054679,0.898046875
32000,1763828631.7899773,0.01256016908231286,0.9959599987158992,0.8969711307497775,0.01362975190859288,0.9957135513424873,0.89150390625
32500,1763828666.943382,0.012231763824886225,0.996056416813405,0.8994033595746893,0.012939220725093037,0.9957367584109307,0.89375
33000,1763828701.928195,0.012113930975843967,0.9960641972824404,0.8993473289044055,0.012965335883200169,0.9959737211465836,0.8986328125
33500,1763828737.0332484,0.01208312344142757,0.9961471965390687,0.9011454038097866,0.012705695489421487,0.9959694460034371,0.90087890625
34000,1763828772.1299279,0.011743957414490748,0.9962625186514902,0.9040576026973686,0.012487782444804906,0.9960689350962639,0.903125
34500,1763828807.0833817,0.01206793804228654,0.9961227857992255,0.9001325082836402,0.012816818698775023,0.9958869040012359,0.90068359375
35000,1763828842.2150698,0.011809255000493726,0.9962123733453373,0.9018423124575423,0.012772382935509086,0.9958705171942711,0.898828125
